index,task,phase,cl_result,run,tstamp,algorithm,manager,lwf_alpha,lwf_temperature,dense_size,ridge_result
1964,2,6,0.725,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.758
1965,2,7,0.72,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.756
1966,2,8,0.723,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.752
1967,2,9,0.72,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.759
1968,2,10,0.708,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.76
1969,3,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.586
1970,3,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.636
1971,3,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.672
1972,3,3,0.807,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.812
1973,3,4,0.811,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.807
1974,3,5,0.799,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.803
1975,3,6,0.806,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.797
1976,3,7,0.792,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.793
1977,3,8,0.793,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.796
1978,3,9,0.79,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.8
1979,3,10,0.783,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.797
1980,4,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.58
1981,4,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.672
1982,4,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.708
1983,4,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.713
1984,4,4,0.837,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.819
1985,4,5,0.811,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.807
1986,4,6,0.822,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.808
1987,4,7,0.815,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.802
1988,4,8,0.817,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.801
1989,4,9,0.81,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.802
1990,4,10,0.81,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.814
1991,5,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.564
1992,5,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.644
1993,5,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.646
1994,5,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.672
1995,5,4,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.687
1996,5,5,0.798,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.79
1997,5,6,0.79,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.781
1998,5,7,0.779,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.774
1999,5,8,0.776,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.776
2000,5,9,0.783,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.793
2001,5,10,0.786,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.783
2002,6,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.563
2003,6,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.646
2004,6,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.683
2005,6,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.693
2006,6,4,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.695
2007,6,5,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.709
2008,6,6,0.819,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.814
2009,6,7,0.822,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.813
2010,6,8,0.814,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.808
2011,6,9,0.813,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.807
2012,6,10,0.82,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.818
2013,7,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.538
2014,7,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.595
2015,7,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.614
2016,7,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.632
2017,7,4,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.637
2018,7,5,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.657
2019,7,6,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.666
2020,7,7,0.751,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.745
2021,7,8,0.743,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.747
2022,7,9,0.752,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.741
2023,7,10,0.743,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.747
2024,8,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.563
2025,8,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.625
2026,8,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.658
2027,8,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.684
2028,8,4,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.699
2029,8,5,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.703
2030,8,6,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.715
2031,8,7,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.738
2032,8,8,0.825,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.826
2033,8,9,0.831,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.82
2034,8,10,0.822,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.816
2035,9,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.554
2036,9,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.671
2037,9,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.696
2038,9,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.704
2039,9,4,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.713
2040,9,5,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.71
2041,9,6,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.723
2042,9,7,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.735
2043,9,8,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.73
2044,9,9,0.803,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.795
2045,9,10,0.793,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.783
2046,10,0,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.541
2047,10,1,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.564
2048,10,2,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.606
2049,10,3,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.606
2050,10,4,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.65
2051,10,5,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.667
2052,10,6,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.662
2053,10,7,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.668
2054,10,8,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.69
2055,10,9,0.1,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.692
2056,10,10,0.774,si_model_lwf,1695586857.821287,lwf,True,0.5,1,128,0.744
2057,0,0,0.8441,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.8402
2058,0,1,0.8208,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.8198
2059,0,2,0.8065,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.8148
2060,0,3,0.7988,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.8098
2061,0,4,0.7882,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.802
2062,0,5,0.782,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.7939
2063,0,6,0.7764,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.7921
2064,0,7,0.7698,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.7916
2065,0,8,0.7611,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.7851
2066,0,9,0.7566,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.7854
2067,0,10,0.7487,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.7817
2068,1,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.682
2069,1,1,0.842,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.841
2070,1,2,0.832,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.827
2071,1,3,0.828,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.824
2072,1,4,0.814,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.829
2073,1,5,0.81,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.819
2074,1,6,0.81,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.819
2075,1,7,0.816,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.819
2076,1,8,0.807,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.815
2077,1,9,0.807,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.813
2078,1,10,0.812,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.818
2079,2,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.556
2080,2,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.612
2081,2,2,0.768,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.764
2082,2,3,0.769,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.765
2083,2,4,0.755,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.751
2084,2,5,0.757,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.755
2085,2,6,0.764,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.771
2086,2,7,0.756,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.755
2087,2,8,0.746,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.761
2088,2,9,0.741,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.757
2089,2,10,0.734,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.755
2090,3,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.662
2091,3,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.672
2092,3,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.694
2093,3,3,0.806,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.793
2094,3,4,0.796,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.795
2095,3,5,0.791,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.787
2096,3,6,0.785,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.788
2097,3,7,0.788,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.791
2098,3,8,0.784,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.784
2099,3,9,0.786,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.788
2100,3,10,0.77,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.787
2101,4,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.657
2102,4,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.709
2103,4,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.717
2104,4,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.749
2105,4,4,0.819,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.819
2106,4,5,0.823,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.823
2107,4,6,0.83,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.819
2108,4,7,0.827,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.813
2109,4,8,0.82,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.813
2110,4,9,0.806,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.805
2111,4,10,0.805,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.804
2112,5,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.632
2113,5,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.676
2114,5,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.712
2115,5,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.716
2116,5,4,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.716
2117,5,5,0.801,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.801
2118,5,6,0.804,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.807
2119,5,7,0.797,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.808
2120,5,8,0.789,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.798
2121,5,9,0.784,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.786
2122,5,10,0.78,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.798
2123,6,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.638
2124,6,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.683
2125,6,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.719
2126,6,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.735
2127,6,4,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.741
2128,6,5,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.752
2129,6,6,0.839,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.838
2130,6,7,0.836,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.837
2131,6,8,0.836,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.833
2132,6,9,0.832,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.829
2133,6,10,0.814,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.832
2134,7,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.603
2135,7,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.645
2136,7,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.653
2137,7,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.675
2138,7,4,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.675
2139,7,5,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.69
2140,7,6,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.689
2141,7,7,0.782,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.772
2142,7,8,0.775,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.773
2143,7,9,0.773,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.769
2144,7,10,0.767,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.757
2145,8,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.663
2146,8,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.691
2147,8,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.715
2148,8,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.749
2149,8,4,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.755
2150,8,5,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.759
2151,8,6,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.757
2152,8,7,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.759
2153,8,8,0.824,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.807
2154,8,9,0.82,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.806
2155,8,10,0.811,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.805
2156,9,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.652
2157,9,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.701
2158,9,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.725
2159,9,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.715
2160,9,4,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.728
2161,9,5,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.747
2162,9,6,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.751
2163,9,7,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.77
2164,9,8,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.767
2165,9,9,0.807,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.795
2166,9,10,0.809,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.799
2167,10,0,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.596
2168,10,1,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.635
2169,10,2,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.669
2170,10,3,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.68
2171,10,4,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.685
2172,10,5,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.698
2173,10,6,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.698
2174,10,7,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.691
2175,10,8,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.705
2176,10,9,0.1,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.697
2177,10,10,0.764,si_model_lwf,1695586857.824688,lwf,True,0.5,1,256,0.752
2178,0,0,0.836,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.8365
2179,0,1,0.8208,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.8226
2180,0,2,0.8117,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.818
2181,0,3,0.8024,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.8098
2182,0,4,0.8027,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.8088
2183,0,5,0.7977,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.8043
2184,0,6,0.7975,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.8028
2185,0,7,0.7908,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.7989
2186,0,8,0.7875,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.7964
2187,0,9,0.7866,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.7951
2188,0,10,0.7794,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.7941
2189,1,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.702
2190,1,1,0.809,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.815
2191,1,2,0.809,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.805
2192,1,3,0.808,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.819
2193,1,4,0.807,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.811
2194,1,5,0.804,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.805
2195,1,6,0.794,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.799
2196,1,7,0.803,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.81
2197,1,8,0.793,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.806
2198,1,9,0.792,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.809
2199,1,10,0.789,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.807
2200,2,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.599
2201,2,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.634
2202,2,2,0.786,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.777
2203,2,3,0.775,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.763
2204,2,4,0.763,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.772
2205,2,5,0.769,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.773
2206,2,6,0.766,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.761
2207,2,7,0.762,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.752
2208,2,8,0.755,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.769
2209,2,9,0.756,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.763
2210,2,10,0.748,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.749
2211,3,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.682
2212,3,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.702
2213,3,2,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.707
2214,3,3,0.81,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.792
2215,3,4,0.799,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.791
2216,3,5,0.797,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.795
2217,3,6,0.802,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.795
2218,3,7,0.795,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.796
2219,3,8,0.8,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.789
2220,3,9,0.802,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.797
2221,3,10,0.797,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.811
2222,4,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.688
2223,4,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.728
2224,4,2,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.741
2225,4,3,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.761
2226,4,4,0.847,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.833
2227,4,5,0.834,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.827
2228,4,6,0.836,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.825
2229,4,7,0.824,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.825
2230,4,8,0.824,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.817
2231,4,9,0.82,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.824
2232,4,10,0.817,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.823
2233,5,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.656
2234,5,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.7
2235,5,2,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.719
2236,5,3,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.724
2237,5,4,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.726
2238,5,5,0.808,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.808
2239,5,6,0.809,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.803
2240,5,7,0.8,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.801
2241,5,8,0.799,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.799
2242,5,9,0.808,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.788
2243,5,10,0.788,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.792
2244,6,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.673
2245,6,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.716
2246,6,2,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.76
2247,6,3,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.76
2248,6,4,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.757
2249,6,5,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.776
2250,6,6,0.814,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.806
2251,6,7,0.816,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.807
2252,6,8,0.814,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.81
2253,6,9,0.811,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.812
2254,6,10,0.81,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.801
2255,7,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.627
2256,7,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.655
2257,7,2,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.661
2258,7,3,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.679
2259,7,4,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.679
2260,7,5,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.674
2261,7,6,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.685
2262,7,7,0.757,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.736
2263,7,8,0.752,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.74
2264,7,9,0.753,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.745
2265,7,10,0.739,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.745
2266,8,0,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.684
2267,8,1,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.709
2268,8,2,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.747
2269,8,3,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.746
2270,8,4,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.751
2271,8,5,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.755
2272,8,6,0.1,si_model_lwf,1695588136.134402,lwf,True,0.7,1,512,0.763
