index,task,phase,cl_result,run,tstamp,algorithm,manager,si_lambda,si_eps,dense_size,ridge_result
8234,0,6,0.36,si,1693709145.696454,si,True,10000.0,0.0001,128,0.6792
8235,0,7,0.3878,si,1693709145.696454,si,True,10000.0,0.0001,128,0.6951
8236,0,8,0.3926,si,1693709145.696454,si,True,10000.0,0.0001,128,0.7011
8237,0,9,0.4244,si,1693709145.696454,si,True,10000.0,0.0001,128,0.716
8238,0,10,0.4695,si,1693709145.696454,si,True,10000.0,0.0001,128,0.7289
8239,1,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.661
8240,1,1,0.687,si,1693709145.696454,si,True,10000.0,0.0001,128,0.669
8241,1,2,0.169,si,1693709145.696454,si,True,10000.0,0.0001,128,0.459
8242,1,3,0.199,si,1693709145.696454,si,True,10000.0,0.0001,128,0.483
8243,1,4,0.259,si,1693709145.696454,si,True,10000.0,0.0001,128,0.516
8244,1,5,0.351,si,1693709145.696454,si,True,10000.0,0.0001,128,0.526
8245,1,6,0.184,si,1693709145.696454,si,True,10000.0,0.0001,128,0.548
8246,1,7,0.216,si,1693709145.696454,si,True,10000.0,0.0001,128,0.563
8247,1,8,0.221,si,1693709145.696454,si,True,10000.0,0.0001,128,0.566
8248,1,9,0.242,si,1693709145.696454,si,True,10000.0,0.0001,128,0.586
8249,1,10,0.281,si,1693709145.696454,si,True,10000.0,0.0001,128,0.6
8250,2,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.404
8251,2,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.411
8252,2,2,0.447,si,1693709145.696454,si,True,10000.0,0.0001,128,0.414
8253,2,3,0.456,si,1693709145.696454,si,True,10000.0,0.0001,128,0.435
8254,2,4,0.424,si,1693709145.696454,si,True,10000.0,0.0001,128,0.433
8255,2,5,0.413,si,1693709145.696454,si,True,10000.0,0.0001,128,0.424
8256,2,6,0.192,si,1693709145.696454,si,True,10000.0,0.0001,128,0.443
8257,2,7,0.204,si,1693709145.696454,si,True,10000.0,0.0001,128,0.442
8258,2,8,0.211,si,1693709145.696454,si,True,10000.0,0.0001,128,0.434
8259,2,9,0.217,si,1693709145.696454,si,True,10000.0,0.0001,128,0.433
8260,2,10,0.234,si,1693709145.696454,si,True,10000.0,0.0001,128,0.433
8261,3,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.539
8262,3,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.548
8263,3,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.51
8264,3,3,0.562,si,1693709145.696454,si,True,10000.0,0.0001,128,0.545
8265,3,4,0.578,si,1693709145.696454,si,True,10000.0,0.0001,128,0.56
8266,3,5,0.559,si,1693709145.696454,si,True,10000.0,0.0001,128,0.572
8267,3,6,0.193,si,1693709145.696454,si,True,10000.0,0.0001,128,0.561
8268,3,7,0.202,si,1693709145.696454,si,True,10000.0,0.0001,128,0.558
8269,3,8,0.197,si,1693709145.696454,si,True,10000.0,0.0001,128,0.569
8270,3,9,0.21,si,1693709145.696454,si,True,10000.0,0.0001,128,0.555
8271,3,10,0.211,si,1693709145.696454,si,True,10000.0,0.0001,128,0.554
8272,4,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.565
8273,4,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.559
8274,4,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.483
8275,4,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.516
8276,4,4,0.574,si,1693709145.696454,si,True,10000.0,0.0001,128,0.546
8277,4,5,0.575,si,1693709145.696454,si,True,10000.0,0.0001,128,0.553
8278,4,6,0.316,si,1693709145.696454,si,True,10000.0,0.0001,128,0.571
8279,4,7,0.311,si,1693709145.696454,si,True,10000.0,0.0001,128,0.565
8280,4,8,0.309,si,1693709145.696454,si,True,10000.0,0.0001,128,0.564
8281,4,9,0.279,si,1693709145.696454,si,True,10000.0,0.0001,128,0.578
8282,4,10,0.28,si,1693709145.696454,si,True,10000.0,0.0001,128,0.583
8283,5,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.532
8284,5,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.54
8285,5,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.494
8286,5,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.501
8287,5,4,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.516
8288,5,5,0.569,si,1693709145.696454,si,True,10000.0,0.0001,128,0.554
8289,5,6,0.265,si,1693709145.696454,si,True,10000.0,0.0001,128,0.551
8290,5,7,0.273,si,1693709145.696454,si,True,10000.0,0.0001,128,0.547
8291,5,8,0.271,si,1693709145.696454,si,True,10000.0,0.0001,128,0.559
8292,5,9,0.303,si,1693709145.696454,si,True,10000.0,0.0001,128,0.566
8293,5,10,0.327,si,1693709145.696454,si,True,10000.0,0.0001,128,0.569
8294,6,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.556
8295,6,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.551
8296,6,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.519
8297,6,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.534
8298,6,4,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.57
8299,6,5,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.562
8300,6,6,0.595,si,1693709145.696454,si,True,10000.0,0.0001,128,0.584
8301,6,7,0.603,si,1693709145.696454,si,True,10000.0,0.0001,128,0.577
8302,6,8,0.6,si,1693709145.696454,si,True,10000.0,0.0001,128,0.584
8303,6,9,0.6,si,1693709145.696454,si,True,10000.0,0.0001,128,0.595
8304,6,10,0.575,si,1693709145.696454,si,True,10000.0,0.0001,128,0.565
8305,7,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.54
8306,7,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.545
8307,7,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.437
8308,7,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.467
8309,7,4,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.5
8310,7,5,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.521
8311,7,6,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.529
8312,7,7,0.568,si,1693709145.696454,si,True,10000.0,0.0001,128,0.54
8313,7,8,0.582,si,1693709145.696454,si,True,10000.0,0.0001,128,0.551
8314,7,9,0.563,si,1693709145.696454,si,True,10000.0,0.0001,128,0.56
8315,7,10,0.507,si,1693709145.696454,si,True,10000.0,0.0001,128,0.558
8316,8,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.553
8317,8,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.557
8318,8,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.521
8319,8,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.543
8320,8,4,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.547
8321,8,5,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.558
8322,8,6,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.568
8323,8,7,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.587
8324,8,8,0.608,si,1693709145.696454,si,True,10000.0,0.0001,128,0.597
8325,8,9,0.603,si,1693709145.696454,si,True,10000.0,0.0001,128,0.6
8326,8,10,0.578,si,1693709145.696454,si,True,10000.0,0.0001,128,0.585
8327,9,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.54
8328,9,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.535
8329,9,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.448
8330,9,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.476
8331,9,4,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.498
8332,9,5,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.514
8333,9,6,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.527
8334,9,7,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.529
8335,9,8,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.557
8336,9,9,0.568,si,1693709145.696454,si,True,10000.0,0.0001,128,0.558
8337,9,10,0.58,si,1693709145.696454,si,True,10000.0,0.0001,128,0.559
8338,10,0,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.526
8339,10,1,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.527
8340,10,2,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.427
8341,10,3,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.451
8342,10,4,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.474
8343,10,5,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.508
8344,10,6,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.506
8345,10,7,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.522
8346,10,8,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.522
8347,10,9,0.1,si,1693709145.696454,si,True,10000.0,0.0001,128,0.522
8348,10,10,0.564,si,1693709145.696454,si,True,10000.0,0.0001,128,0.547
8349,0,0,0.836,si,1693709175.813982,si,True,100000.0,0.0001,512,0.8368
8350,0,1,0.837,si,1693709175.813982,si,True,100000.0,0.0001,512,0.8364
8351,0,2,0.6616,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7652
8352,0,3,0.6652,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7665
8353,0,4,0.6415,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7685
8354,0,5,0.6464,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7708
8355,0,6,0.6471,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7719
8356,0,7,0.6499,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7719
8357,0,8,0.657,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7731
8358,0,9,0.6573,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7736
8359,0,10,0.6649,si,1693709175.813982,si,True,100000.0,0.0001,512,0.7766
8360,1,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.68
8361,1,1,0.701,si,1693709175.813982,si,True,100000.0,0.0001,512,0.692
8362,1,2,0.587,si,1693709175.813982,si,True,100000.0,0.0001,512,0.645
8363,1,3,0.587,si,1693709175.813982,si,True,100000.0,0.0001,512,0.658
8364,1,4,0.523,si,1693709175.813982,si,True,100000.0,0.0001,512,0.635
8365,1,5,0.528,si,1693709175.813982,si,True,100000.0,0.0001,512,0.65
8366,1,6,0.531,si,1693709175.813982,si,True,100000.0,0.0001,512,0.663
8367,1,7,0.544,si,1693709175.813982,si,True,100000.0,0.0001,512,0.657
8368,1,8,0.553,si,1693709175.813982,si,True,100000.0,0.0001,512,0.653
8369,1,9,0.563,si,1693709175.813982,si,True,100000.0,0.0001,512,0.66
8370,1,10,0.562,si,1693709175.813982,si,True,100000.0,0.0001,512,0.659
8371,2,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.588
8372,2,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.583
8373,2,2,0.574,si,1693709175.813982,si,True,100000.0,0.0001,512,0.552
8374,2,3,0.578,si,1693709175.813982,si,True,100000.0,0.0001,512,0.56
8375,2,4,0.499,si,1693709175.813982,si,True,100000.0,0.0001,512,0.547
8376,2,5,0.479,si,1693709175.813982,si,True,100000.0,0.0001,512,0.554
8377,2,6,0.434,si,1693709175.813982,si,True,100000.0,0.0001,512,0.553
8378,2,7,0.437,si,1693709175.813982,si,True,100000.0,0.0001,512,0.544
8379,2,8,0.431,si,1693709175.813982,si,True,100000.0,0.0001,512,0.553
8380,2,9,0.435,si,1693709175.813982,si,True,100000.0,0.0001,512,0.559
8381,2,10,0.439,si,1693709175.813982,si,True,100000.0,0.0001,512,0.568
8382,3,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.672
8383,3,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.678
8384,3,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.669
8385,3,3,0.682,si,1693709175.813982,si,True,100000.0,0.0001,512,0.661
8386,3,4,0.534,si,1693709175.813982,si,True,100000.0,0.0001,512,0.649
8387,3,5,0.505,si,1693709175.813982,si,True,100000.0,0.0001,512,0.665
8388,3,6,0.505,si,1693709175.813982,si,True,100000.0,0.0001,512,0.677
8389,3,7,0.501,si,1693709175.813982,si,True,100000.0,0.0001,512,0.649
8390,3,8,0.504,si,1693709175.813982,si,True,100000.0,0.0001,512,0.678
8391,3,9,0.509,si,1693709175.813982,si,True,100000.0,0.0001,512,0.661
8392,3,10,0.51,si,1693709175.813982,si,True,100000.0,0.0001,512,0.659
8393,4,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.68
8394,4,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.669
8395,4,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.661
8396,4,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.667
8397,4,4,0.701,si,1693709175.813982,si,True,100000.0,0.0001,512,0.674
8398,4,5,0.679,si,1693709175.813982,si,True,100000.0,0.0001,512,0.664
8399,4,6,0.623,si,1693709175.813982,si,True,100000.0,0.0001,512,0.688
8400,4,7,0.627,si,1693709175.813982,si,True,100000.0,0.0001,512,0.669
8401,4,8,0.623,si,1693709175.813982,si,True,100000.0,0.0001,512,0.665
8402,4,9,0.622,si,1693709175.813982,si,True,100000.0,0.0001,512,0.658
8403,4,10,0.626,si,1693709175.813982,si,True,100000.0,0.0001,512,0.681
8404,5,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.642
8405,5,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.655
8406,5,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.642
8407,5,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.646
8408,5,4,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.631
8409,5,5,0.662,si,1693709175.813982,si,True,100000.0,0.0001,512,0.644
8410,5,6,0.64,si,1693709175.813982,si,True,100000.0,0.0001,512,0.642
8411,5,7,0.644,si,1693709175.813982,si,True,100000.0,0.0001,512,0.642
8412,5,8,0.639,si,1693709175.813982,si,True,100000.0,0.0001,512,0.65
8413,5,9,0.645,si,1693709175.813982,si,True,100000.0,0.0001,512,0.637
8414,5,10,0.64,si,1693709175.813982,si,True,100000.0,0.0001,512,0.637
8415,6,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.678
8416,6,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.666
8417,6,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.645
8418,6,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.667
8419,6,4,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.662
8420,6,5,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.649
8421,6,6,0.694,si,1693709175.813982,si,True,100000.0,0.0001,512,0.668
8422,6,7,0.694,si,1693709175.813982,si,True,100000.0,0.0001,512,0.658
8423,6,8,0.693,si,1693709175.813982,si,True,100000.0,0.0001,512,0.667
8424,6,9,0.69,si,1693709175.813982,si,True,100000.0,0.0001,512,0.666
8425,6,10,0.687,si,1693709175.813982,si,True,100000.0,0.0001,512,0.655
8426,7,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.613
8427,7,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.623
8428,7,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.611
8429,7,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.631
8430,7,4,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.608
8431,7,5,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.615
8432,7,6,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.617
8433,7,7,0.644,si,1693709175.813982,si,True,100000.0,0.0001,512,0.629
8434,7,8,0.643,si,1693709175.813982,si,True,100000.0,0.0001,512,0.623
8435,7,9,0.64,si,1693709175.813982,si,True,100000.0,0.0001,512,0.637
8436,7,10,0.636,si,1693709175.813982,si,True,100000.0,0.0001,512,0.609
8437,8,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.676
8438,8,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.657
8439,8,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.65
8440,8,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.665
8441,8,4,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.657
8442,8,5,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.668
8443,8,6,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.654
8444,8,7,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.662
8445,8,8,0.708,si,1693709175.813982,si,True,100000.0,0.0001,512,0.676
8446,8,9,0.71,si,1693709175.813982,si,True,100000.0,0.0001,512,0.674
8447,8,10,0.704,si,1693709175.813982,si,True,100000.0,0.0001,512,0.666
8448,9,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.656
8449,9,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.662
8450,9,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.663
8451,9,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.66
8452,9,4,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.665
8453,9,5,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.669
8454,9,6,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.667
8455,9,7,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.669
8456,9,8,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.678
8457,9,9,0.689,si,1693709175.813982,si,True,100000.0,0.0001,512,0.659
8458,9,10,0.688,si,1693709175.813982,si,True,100000.0,0.0001,512,0.674
8459,10,0,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.582
8460,10,1,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.602
8461,10,2,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.584
8462,10,3,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.589
8463,10,4,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.614
8464,10,5,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.602
8465,10,6,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.601
8466,10,7,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.612
8467,10,8,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.608
8468,10,9,0.1,si,1693709175.813982,si,True,100000.0,0.0001,512,0.61
8469,10,10,0.648,si,1693709175.813982,si,True,100000.0,0.0001,512,0.614
8470,0,0,0.8441,si,1693710948.780097,si,True,100000.0,0.0001,256,0.8412
8471,0,1,0.8435,si,1693710948.780097,si,True,100000.0,0.0001,256,0.8412
8472,0,2,0.5675,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7298
8473,0,3,0.5723,si,1693710948.780097,si,True,100000.0,0.0001,256,0.731
8474,0,4,0.5703,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7344
8475,0,5,0.5922,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7358
8476,0,6,0.5861,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7408
8477,0,7,0.5887,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7432
8478,0,8,0.6027,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7457
8479,0,9,0.614,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7481
8480,0,10,0.628,si,1693710948.780097,si,True,100000.0,0.0001,256,0.7521
8481,1,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.68
8482,1,1,0.72,si,1693710948.780097,si,True,100000.0,0.0001,256,0.69
8483,1,2,0.417,si,1693710948.780097,si,True,100000.0,0.0001,256,0.592
8484,1,3,0.422,si,1693710948.780097,si,True,100000.0,0.0001,256,0.599
8485,1,4,0.42,si,1693710948.780097,si,True,100000.0,0.0001,256,0.598
8486,1,5,0.413,si,1693710948.780097,si,True,100000.0,0.0001,256,0.606
8487,1,6,0.402,si,1693710948.780097,si,True,100000.0,0.0001,256,0.603
8488,1,7,0.407,si,1693710948.780097,si,True,100000.0,0.0001,256,0.601
8489,1,8,0.422,si,1693710948.780097,si,True,100000.0,0.0001,256,0.606
8490,1,9,0.429,si,1693710948.780097,si,True,100000.0,0.0001,256,0.615
8491,1,10,0.441,si,1693710948.780097,si,True,100000.0,0.0001,256,0.603
8492,2,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.513
8493,2,1,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.506
8494,2,2,0.512,si,1693710948.780097,si,True,100000.0,0.0001,256,0.488
8495,2,3,0.514,si,1693710948.780097,si,True,100000.0,0.0001,256,0.488
8496,2,4,0.516,si,1693710948.780097,si,True,100000.0,0.0001,256,0.487
8497,2,5,0.51,si,1693710948.780097,si,True,100000.0,0.0001,256,0.499
8498,2,6,0.488,si,1693710948.780097,si,True,100000.0,0.0001,256,0.494
8499,2,7,0.49,si,1693710948.780097,si,True,100000.0,0.0001,256,0.499
8500,2,8,0.491,si,1693710948.780097,si,True,100000.0,0.0001,256,0.491
8501,2,9,0.484,si,1693710948.780097,si,True,100000.0,0.0001,256,0.498
8502,2,10,0.465,si,1693710948.780097,si,True,100000.0,0.0001,256,0.502
8503,3,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.628
8504,3,1,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.64
8505,3,2,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.621
8506,3,3,0.666,si,1693710948.780097,si,True,100000.0,0.0001,256,0.627
8507,3,4,0.661,si,1693710948.780097,si,True,100000.0,0.0001,256,0.626
8508,3,5,0.599,si,1693710948.780097,si,True,100000.0,0.0001,256,0.63
8509,3,6,0.558,si,1693710948.780097,si,True,100000.0,0.0001,256,0.62
8510,3,7,0.556,si,1693710948.780097,si,True,100000.0,0.0001,256,0.634
8511,3,8,0.558,si,1693710948.780097,si,True,100000.0,0.0001,256,0.634
8512,3,9,0.556,si,1693710948.780097,si,True,100000.0,0.0001,256,0.646
8513,3,10,0.51,si,1693710948.780097,si,True,100000.0,0.0001,256,0.631
8514,4,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.629
8515,4,1,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.635
8516,4,2,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.625
8517,4,3,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.632
8518,4,4,0.66,si,1693710948.780097,si,True,100000.0,0.0001,256,0.635
8519,4,5,0.627,si,1693710948.780097,si,True,100000.0,0.0001,256,0.628
8520,4,6,0.598,si,1693710948.780097,si,True,100000.0,0.0001,256,0.629
8521,4,7,0.593,si,1693710948.780097,si,True,100000.0,0.0001,256,0.624
8522,4,8,0.593,si,1693710948.780097,si,True,100000.0,0.0001,256,0.638
8523,4,9,0.59,si,1693710948.780097,si,True,100000.0,0.0001,256,0.635
8524,4,10,0.588,si,1693710948.780097,si,True,100000.0,0.0001,256,0.643
8525,5,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.623
8526,5,1,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.617
8527,5,2,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.581
8528,5,3,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.596
8529,5,4,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.587
8530,5,5,0.622,si,1693710948.780097,si,True,100000.0,0.0001,256,0.584
8531,5,6,0.602,si,1693710948.780097,si,True,100000.0,0.0001,256,0.598
8532,5,7,0.609,si,1693710948.780097,si,True,100000.0,0.0001,256,0.61
8533,5,8,0.607,si,1693710948.780097,si,True,100000.0,0.0001,256,0.595
8534,5,9,0.608,si,1693710948.780097,si,True,100000.0,0.0001,256,0.614
8535,5,10,0.557,si,1693710948.780097,si,True,100000.0,0.0001,256,0.608
8536,6,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.62
8537,6,1,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.626
8538,6,2,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.581
8539,6,3,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.576
8540,6,4,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.578
8541,6,5,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.585
8542,6,6,0.635,si,1693710948.780097,si,True,100000.0,0.0001,256,0.601
8543,6,7,0.638,si,1693710948.780097,si,True,100000.0,0.0001,256,0.6
8544,6,8,0.636,si,1693710948.780097,si,True,100000.0,0.0001,256,0.593
8545,6,9,0.635,si,1693710948.780097,si,True,100000.0,0.0001,256,0.603
8546,6,10,0.599,si,1693710948.780097,si,True,100000.0,0.0001,256,0.595
8547,7,0,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.566
8548,7,1,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.573
8549,7,2,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.558
8550,7,3,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.549
8551,7,4,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.559
8552,7,5,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.561
8553,7,6,0.1,si,1693710948.780097,si,True,100000.0,0.0001,256,0.554
8554,7,7,0.575,si,1693710948.780097,si,True,100000.0,0.0001,256,0.558
