index,task,phase,cl_result,run,tstamp,algorithm,manager,ewc_lambda,dense_size,ridge_result
2571,2,8,0.639,ewc,1693548761.8519046,ewc,True,100000.0,128,0.642
2572,2,9,0.64,ewc,1693548761.8519046,ewc,True,100000.0,128,0.64
2573,2,10,0.637,ewc,1693548761.8519046,ewc,True,100000.0,128,0.639
2574,3,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.572
2575,3,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.654
2576,3,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.681
2577,3,3,0.743,ewc,1693548761.8519046,ewc,True,100000.0,128,0.732
2578,3,4,0.743,ewc,1693548761.8519046,ewc,True,100000.0,128,0.731
2579,3,5,0.751,ewc,1693548761.8519046,ewc,True,100000.0,128,0.728
2580,3,6,0.738,ewc,1693548761.8519046,ewc,True,100000.0,128,0.731
2581,3,7,0.739,ewc,1693548761.8519046,ewc,True,100000.0,128,0.724
2582,3,8,0.742,ewc,1693548761.8519046,ewc,True,100000.0,128,0.728
2583,3,9,0.739,ewc,1693548761.8519046,ewc,True,100000.0,128,0.729
2584,3,10,0.739,ewc,1693548761.8519046,ewc,True,100000.0,128,0.734
2585,4,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.575
2586,4,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.69
2587,4,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.707
2588,4,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.709
2589,4,4,0.745,ewc,1693548761.8519046,ewc,True,100000.0,128,0.72
2590,4,5,0.735,ewc,1693548761.8519046,ewc,True,100000.0,128,0.706
2591,4,6,0.74,ewc,1693548761.8519046,ewc,True,100000.0,128,0.71
2592,4,7,0.733,ewc,1693548761.8519046,ewc,True,100000.0,128,0.711
2593,4,8,0.737,ewc,1693548761.8519046,ewc,True,100000.0,128,0.707
2594,4,9,0.73,ewc,1693548761.8519046,ewc,True,100000.0,128,0.717
2595,4,10,0.731,ewc,1693548761.8519046,ewc,True,100000.0,128,0.718
2596,5,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.57
2597,5,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.657
2598,5,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.671
2599,5,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.682
2600,5,4,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.687
2601,5,5,0.696,ewc,1693548761.8519046,ewc,True,100000.0,128,0.689
2602,5,6,0.697,ewc,1693548761.8519046,ewc,True,100000.0,128,0.682
2603,5,7,0.694,ewc,1693548761.8519046,ewc,True,100000.0,128,0.687
2604,5,8,0.701,ewc,1693548761.8519046,ewc,True,100000.0,128,0.69
2605,5,9,0.686,ewc,1693548761.8519046,ewc,True,100000.0,128,0.682
2606,5,10,0.689,ewc,1693548761.8519046,ewc,True,100000.0,128,0.681
2607,6,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.591
2608,6,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.691
2609,6,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.692
2610,6,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.705
2611,6,4,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.703
2612,6,5,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.708
2613,6,6,0.729,ewc,1693548761.8519046,ewc,True,100000.0,128,0.699
2614,6,7,0.736,ewc,1693548761.8519046,ewc,True,100000.0,128,0.7
2615,6,8,0.723,ewc,1693548761.8519046,ewc,True,100000.0,128,0.701
2616,6,9,0.721,ewc,1693548761.8519046,ewc,True,100000.0,128,0.706
2617,6,10,0.717,ewc,1693548761.8519046,ewc,True,100000.0,128,0.704
2618,7,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.556
2619,7,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.61
2620,7,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.647
2621,7,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.641
2622,7,4,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.64
2623,7,5,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.641
2624,7,6,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.629
2625,7,7,0.66,ewc,1693548761.8519046,ewc,True,100000.0,128,0.643
2626,7,8,0.653,ewc,1693548761.8519046,ewc,True,100000.0,128,0.639
2627,7,9,0.622,ewc,1693548761.8519046,ewc,True,100000.0,128,0.645
2628,7,10,0.62,ewc,1693548761.8519046,ewc,True,100000.0,128,0.636
2629,8,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.573
2630,8,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.659
2631,8,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.684
2632,8,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.692
2633,8,4,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.69
2634,8,5,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.697
2635,8,6,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.692
2636,8,7,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.689
2637,8,8,0.713,ewc,1693548761.8519046,ewc,True,100000.0,128,0.69
2638,8,9,0.709,ewc,1693548761.8519046,ewc,True,100000.0,128,0.696
2639,8,10,0.709,ewc,1693548761.8519046,ewc,True,100000.0,128,0.696
2640,9,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.566
2641,9,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.67
2642,9,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.684
2643,9,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.69
2644,9,4,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.681
2645,9,5,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.684
2646,9,6,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.683
2647,9,7,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.682
2648,9,8,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.684
2649,9,9,0.698,ewc,1693548761.8519046,ewc,True,100000.0,128,0.69
2650,9,10,0.702,ewc,1693548761.8519046,ewc,True,100000.0,128,0.693
2651,10,0,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.537
2652,10,1,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.584
2653,10,2,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.6
2654,10,3,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.609
2655,10,4,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.614
2656,10,5,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.621
2657,10,6,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.614
2658,10,7,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.613
2659,10,8,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.614
2660,10,9,0.1,ewc,1693548761.8519046,ewc,True,100000.0,128,0.616
2661,10,10,0.634,ewc,1693548761.8519046,ewc,True,100000.0,128,0.618
2662,0,0,0.8375,ewc,1693548769.4572046,ewc,True,0.1,256,0.832
2663,0,1,0.7078,ewc,1693548769.4572046,ewc,True,0.1,256,0.7678
2664,0,2,0.5604,ewc,1693548769.4572046,ewc,True,0.1,256,0.7146
2665,0,3,0.582,ewc,1693548769.4572046,ewc,True,0.1,256,0.7155
2666,0,4,0.5137,ewc,1693548769.4572046,ewc,True,0.1,256,0.687
2667,0,5,0.4727,ewc,1693548769.4572046,ewc,True,0.1,256,0.6639
2668,0,6,0.4324,ewc,1693548769.4572046,ewc,True,0.1,256,0.6728
2669,0,7,0.4194,ewc,1693548769.4572046,ewc,True,0.1,256,0.6699
2670,0,8,0.4021,ewc,1693548769.4572046,ewc,True,0.1,256,0.6599
2671,0,9,0.4209,ewc,1693548769.4572046,ewc,True,0.1,256,0.6529
2672,0,10,0.4033,ewc,1693548769.4572046,ewc,True,0.1,256,0.633
2673,1,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.62
2674,1,1,0.844,ewc,1693548769.4572046,ewc,True,0.1,256,0.846
2675,1,2,0.74,ewc,1693548769.4572046,ewc,True,0.1,256,0.791
2676,1,3,0.674,ewc,1693548769.4572046,ewc,True,0.1,256,0.778
2677,1,4,0.57,ewc,1693548769.4572046,ewc,True,0.1,256,0.749
2678,1,5,0.524,ewc,1693548769.4572046,ewc,True,0.1,256,0.743
2679,1,6,0.5,ewc,1693548769.4572046,ewc,True,0.1,256,0.74
2680,1,7,0.432,ewc,1693548769.4572046,ewc,True,0.1,256,0.751
2681,1,8,0.466,ewc,1693548769.4572046,ewc,True,0.1,256,0.733
2682,1,9,0.416,ewc,1693548769.4572046,ewc,True,0.1,256,0.739
2683,1,10,0.424,ewc,1693548769.4572046,ewc,True,0.1,256,0.728
2684,2,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.576
2685,2,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.628
2686,2,2,0.808,ewc,1693548769.4572046,ewc,True,0.1,256,0.801
2687,2,3,0.702,ewc,1693548769.4572046,ewc,True,0.1,256,0.736
2688,2,4,0.635,ewc,1693548769.4572046,ewc,True,0.1,256,0.753
2689,2,5,0.567,ewc,1693548769.4572046,ewc,True,0.1,256,0.713
2690,2,6,0.521,ewc,1693548769.4572046,ewc,True,0.1,256,0.696
2691,2,7,0.528,ewc,1693548769.4572046,ewc,True,0.1,256,0.711
2692,2,8,0.498,ewc,1693548769.4572046,ewc,True,0.1,256,0.72
2693,2,9,0.541,ewc,1693548769.4572046,ewc,True,0.1,256,0.723
2694,2,10,0.476,ewc,1693548769.4572046,ewc,True,0.1,256,0.692
2695,3,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.588
2696,3,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.633
2697,3,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.658
2698,3,3,0.845,ewc,1693548769.4572046,ewc,True,0.1,256,0.841
2699,3,4,0.746,ewc,1693548769.4572046,ewc,True,0.1,256,0.794
2700,3,5,0.653,ewc,1693548769.4572046,ewc,True,0.1,256,0.748
2701,3,6,0.63,ewc,1693548769.4572046,ewc,True,0.1,256,0.767
2702,3,7,0.576,ewc,1693548769.4572046,ewc,True,0.1,256,0.756
2703,3,8,0.556,ewc,1693548769.4572046,ewc,True,0.1,256,0.746
2704,3,9,0.513,ewc,1693548769.4572046,ewc,True,0.1,256,0.738
2705,3,10,0.477,ewc,1693548769.4572046,ewc,True,0.1,256,0.709
2706,4,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.573
2707,4,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.592
2708,4,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.644
2709,4,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.667
2710,4,4,0.827,ewc,1693548769.4572046,ewc,True,0.1,256,0.827
2711,4,5,0.67,ewc,1693548769.4572046,ewc,True,0.1,256,0.765
2712,4,6,0.656,ewc,1693548769.4572046,ewc,True,0.1,256,0.754
2713,4,7,0.601,ewc,1693548769.4572046,ewc,True,0.1,256,0.755
2714,4,8,0.534,ewc,1693548769.4572046,ewc,True,0.1,256,0.732
2715,4,9,0.539,ewc,1693548769.4572046,ewc,True,0.1,256,0.755
2716,4,10,0.512,ewc,1693548769.4572046,ewc,True,0.1,256,0.713
2717,5,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.639
2718,5,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.705
2719,5,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.698
2720,5,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.712
2721,5,4,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.703
2722,5,5,0.839,ewc,1693548769.4572046,ewc,True,0.1,256,0.842
2723,5,6,0.766,ewc,1693548769.4572046,ewc,True,0.1,256,0.812
2724,5,7,0.686,ewc,1693548769.4572046,ewc,True,0.1,256,0.801
2725,5,8,0.669,ewc,1693548769.4572046,ewc,True,0.1,256,0.807
2726,5,9,0.617,ewc,1693548769.4572046,ewc,True,0.1,256,0.788
2727,5,10,0.63,ewc,1693548769.4572046,ewc,True,0.1,256,0.77
2728,6,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.573
2729,6,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.684
2730,6,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.711
2731,6,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.734
2732,6,4,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.696
2733,6,5,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.714
2734,6,6,0.863,ewc,1693548769.4572046,ewc,True,0.1,256,0.859
2735,6,7,0.767,ewc,1693548769.4572046,ewc,True,0.1,256,0.834
2736,6,8,0.7,ewc,1693548769.4572046,ewc,True,0.1,256,0.803
2737,6,9,0.647,ewc,1693548769.4572046,ewc,True,0.1,256,0.781
2738,6,10,0.626,ewc,1693548769.4572046,ewc,True,0.1,256,0.783
2739,7,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.553
2740,7,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.598
2741,7,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.625
2742,7,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.663
2743,7,4,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.679
2744,7,5,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.684
2745,7,6,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.705
2746,7,7,0.793,ewc,1693548769.4572046,ewc,True,0.1,256,0.8
2747,7,8,0.686,ewc,1693548769.4572046,ewc,True,0.1,256,0.781
2748,7,9,0.655,ewc,1693548769.4572046,ewc,True,0.1,256,0.766
2749,7,10,0.571,ewc,1693548769.4572046,ewc,True,0.1,256,0.716
2750,8,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.688
2751,8,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.76
2752,8,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.764
2753,8,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.8
2754,8,4,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.765
2755,8,5,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.783
2756,8,6,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.802
2757,8,7,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.813
2758,8,8,0.885,ewc,1693548769.4572046,ewc,True,0.1,256,0.884
2759,8,9,0.833,ewc,1693548769.4572046,ewc,True,0.1,256,0.85
2760,8,10,0.779,ewc,1693548769.4572046,ewc,True,0.1,256,0.831
2761,9,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.533
2762,9,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.571
2763,9,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.633
2764,9,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.631
2765,9,4,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.619
2766,9,5,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.634
2767,9,6,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.64
2768,9,7,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.689
2769,9,8,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.654
2770,9,9,0.811,ewc,1693548769.4572046,ewc,True,0.1,256,0.822
2771,9,10,0.719,ewc,1693548769.4572046,ewc,True,0.1,256,0.78
2772,10,0,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.601
2773,10,1,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.653
2774,10,2,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.721
2775,10,3,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.711
2776,10,4,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.698
2777,10,5,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.716
2778,10,6,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.715
2779,10,7,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.715
2780,10,8,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.726
2781,10,9,0.1,ewc,1693548769.4572046,ewc,True,0.1,256,0.736
2782,10,10,0.852,ewc,1693548769.4572046,ewc,True,0.1,256,0.829
2783,0,0,0.827,ewc,1693548776.452721,ewc,True,0.1,128,0.8246
2784,0,1,0.6284,ewc,1693548776.452721,ewc,True,0.1,128,0.708
2785,0,2,0.3933,ewc,1693548776.452721,ewc,True,0.1,128,0.6197
2786,0,3,0.4416,ewc,1693548776.452721,ewc,True,0.1,128,0.6404
2787,0,4,0.3895,ewc,1693548776.452721,ewc,True,0.1,128,0.6144
2788,0,5,0.316,ewc,1693548776.452721,ewc,True,0.1,128,0.5896
2789,0,6,0.2956,ewc,1693548776.452721,ewc,True,0.1,128,0.5867
2790,0,7,0.2793,ewc,1693548776.452721,ewc,True,0.1,128,0.5843
2791,0,8,0.2675,ewc,1693548776.452721,ewc,True,0.1,128,0.578
2792,0,9,0.2367,ewc,1693548776.452721,ewc,True,0.1,128,0.5794
2793,0,10,0.2508,ewc,1693548776.452721,ewc,True,0.1,128,0.5613
2794,1,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.571
2795,1,1,0.854,ewc,1693548776.452721,ewc,True,0.1,128,0.845
2796,1,2,0.689,ewc,1693548776.452721,ewc,True,0.1,128,0.738
2797,1,3,0.616,ewc,1693548776.452721,ewc,True,0.1,128,0.695
2798,1,4,0.493,ewc,1693548776.452721,ewc,True,0.1,128,0.681
2799,1,5,0.48,ewc,1693548776.452721,ewc,True,0.1,128,0.656
2800,1,6,0.489,ewc,1693548776.452721,ewc,True,0.1,128,0.677
2801,1,7,0.437,ewc,1693548776.452721,ewc,True,0.1,128,0.675
2802,1,8,0.445,ewc,1693548776.452721,ewc,True,0.1,128,0.646
2803,1,9,0.325,ewc,1693548776.452721,ewc,True,0.1,128,0.669
2804,1,10,0.37,ewc,1693548776.452721,ewc,True,0.1,128,0.648
2805,2,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.497
2806,2,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.54
2807,2,2,0.794,ewc,1693548776.452721,ewc,True,0.1,128,0.796
2808,2,3,0.652,ewc,1693548776.452721,ewc,True,0.1,128,0.694
2809,2,4,0.561,ewc,1693548776.452721,ewc,True,0.1,128,0.671
2810,2,5,0.536,ewc,1693548776.452721,ewc,True,0.1,128,0.638
2811,2,6,0.509,ewc,1693548776.452721,ewc,True,0.1,128,0.627
2812,2,7,0.482,ewc,1693548776.452721,ewc,True,0.1,128,0.651
2813,2,8,0.422,ewc,1693548776.452721,ewc,True,0.1,128,0.655
2814,2,9,0.405,ewc,1693548776.452721,ewc,True,0.1,128,0.65
2815,2,10,0.366,ewc,1693548776.452721,ewc,True,0.1,128,0.645
2816,3,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.549
2817,3,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.578
2818,3,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.59
2819,3,3,0.819,ewc,1693548776.452721,ewc,True,0.1,128,0.823
2820,3,4,0.642,ewc,1693548776.452721,ewc,True,0.1,128,0.748
2821,3,5,0.472,ewc,1693548776.452721,ewc,True,0.1,128,0.685
2822,3,6,0.51,ewc,1693548776.452721,ewc,True,0.1,128,0.678
2823,3,7,0.502,ewc,1693548776.452721,ewc,True,0.1,128,0.701
2824,3,8,0.428,ewc,1693548776.452721,ewc,True,0.1,128,0.652
2825,3,9,0.352,ewc,1693548776.452721,ewc,True,0.1,128,0.684
2826,3,10,0.317,ewc,1693548776.452721,ewc,True,0.1,128,0.639
2827,4,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.48
2828,4,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.503
2829,4,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.574
2830,4,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.592
2831,4,4,0.817,ewc,1693548776.452721,ewc,True,0.1,128,0.824
2832,4,5,0.653,ewc,1693548776.452721,ewc,True,0.1,128,0.696
2833,4,6,0.587,ewc,1693548776.452721,ewc,True,0.1,128,0.646
2834,4,7,0.548,ewc,1693548776.452721,ewc,True,0.1,128,0.657
2835,4,8,0.466,ewc,1693548776.452721,ewc,True,0.1,128,0.637
2836,4,9,0.457,ewc,1693548776.452721,ewc,True,0.1,128,0.647
2837,4,10,0.431,ewc,1693548776.452721,ewc,True,0.1,128,0.643
2838,5,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.527
2839,5,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.634
2840,5,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.628
2841,5,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.63
2842,5,4,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.603
2843,5,5,0.832,ewc,1693548776.452721,ewc,True,0.1,128,0.821
2844,5,6,0.708,ewc,1693548776.452721,ewc,True,0.1,128,0.756
2845,5,7,0.604,ewc,1693548776.452721,ewc,True,0.1,128,0.728
2846,5,8,0.602,ewc,1693548776.452721,ewc,True,0.1,128,0.714
2847,5,9,0.494,ewc,1693548776.452721,ewc,True,0.1,128,0.691
2848,5,10,0.502,ewc,1693548776.452721,ewc,True,0.1,128,0.716
2849,6,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.461
2850,6,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.581
2851,6,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.582
2852,6,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.575
2853,6,4,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.616
2854,6,5,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.645
2855,6,6,0.88,ewc,1693548776.452721,ewc,True,0.1,128,0.878
2856,6,7,0.7,ewc,1693548776.452721,ewc,True,0.1,128,0.777
2857,6,8,0.659,ewc,1693548776.452721,ewc,True,0.1,128,0.792
2858,6,9,0.534,ewc,1693548776.452721,ewc,True,0.1,128,0.767
2859,6,10,0.423,ewc,1693548776.452721,ewc,True,0.1,128,0.728
2860,7,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.4
2861,7,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.47
2862,7,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.543
2863,7,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.557
2864,7,4,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.589
2865,7,5,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.536
2866,7,6,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.591
2867,7,7,0.821,ewc,1693548776.452721,ewc,True,0.1,128,0.815
2868,7,8,0.656,ewc,1693548776.452721,ewc,True,0.1,128,0.738
2869,7,9,0.576,ewc,1693548776.452721,ewc,True,0.1,128,0.679
2870,7,10,0.493,ewc,1693548776.452721,ewc,True,0.1,128,0.649
2871,8,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.558
2872,8,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.686
2873,8,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.67
2874,8,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.668
2875,8,4,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.673
2876,8,5,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.701
2877,8,6,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.756
2878,8,7,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.719
2879,8,8,0.891,ewc,1693548776.452721,ewc,True,0.1,128,0.885
2880,8,9,0.721,ewc,1693548776.452721,ewc,True,0.1,128,0.82
2881,8,10,0.647,ewc,1693548776.452721,ewc,True,0.1,128,0.784
2882,9,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.404
2883,9,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.483
2884,9,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.554
2885,9,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.528
2886,9,4,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.541
2887,9,5,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.546
2888,9,6,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.536
2889,9,7,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.565
2890,9,8,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.577
2891,9,9,0.811,ewc,1693548776.452721,ewc,True,0.1,128,0.795
2892,9,10,0.578,ewc,1693548776.452721,ewc,True,0.1,128,0.698
2893,10,0,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.516
2894,10,1,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.569
2895,10,2,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.642
2896,10,3,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.617
2897,10,4,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.607
2898,10,5,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.649
2899,10,6,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.667
2900,10,7,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.639
2901,10,8,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.678
2902,10,9,0.1,ewc,1693548776.452721,ewc,True,0.1,128,0.689
2903,10,10,0.857,ewc,1693548776.452721,ewc,True,0.1,128,0.853
2904,0,0,0.8308,ewc,1693548935.9998908,ewc,True,1.0,512,0.8306
2905,0,1,0.7443,ewc,1693548935.9998908,ewc,True,1.0,512,0.7905
2906,0,2,0.6828,ewc,1693548935.9998908,ewc,True,1.0,512,0.7625
2907,0,3,0.6828,ewc,1693548935.9998908,ewc,True,1.0,512,0.7612
2908,0,4,0.6212,ewc,1693548935.9998908,ewc,True,1.0,512,0.7423
2909,0,5,0.5715,ewc,1693548935.9998908,ewc,True,1.0,512,0.7318
2910,0,6,0.5208,ewc,1693548935.9998908,ewc,True,1.0,512,0.7262
2911,0,7,0.5453,ewc,1693548935.9998908,ewc,True,1.0,512,0.7297
2912,0,8,0.5571,ewc,1693548935.9998908,ewc,True,1.0,512,0.724
2913,0,9,0.5058,ewc,1693548935.9998908,ewc,True,1.0,512,0.7167
2914,0,10,0.5055,ewc,1693548935.9998908,ewc,True,1.0,512,0.7195
2915,1,0,0.1,ewc,1693548935.9998908,ewc,True,1.0,512,0.679
2916,1,1,0.838,ewc,1693548935.9998908,ewc,True,1.0,512,0.833
2917,1,2,0.778,ewc,1693548935.9998908,ewc,True,1.0,512,0.807
2918,1,3,0.753,ewc,1693548935.9998908,ewc,True,1.0,512,0.784
