index,task,phase,cl_result,run,tstamp,algorithm,manager,gem_memory_strength,gem_patterns_per_experience,dense_size,ridge_result
320,7,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.505
321,7,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.555
322,7,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.616
323,7,4,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.63
324,7,5,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.652
325,7,6,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.683
326,7,7,0.788,gem,1695878806.0600555,gem,True,1,15000,128,0.793
327,7,8,0.784,gem,1695878806.0600555,gem,True,1,15000,128,0.769
328,7,9,0.761,gem,1695878806.0600555,gem,True,1,15000,128,0.763
329,7,10,0.757,gem,1695878806.0600555,gem,True,1,15000,128,0.76
330,8,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.586
331,8,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.691
332,8,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.745
333,8,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.772
334,8,4,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.767
335,8,5,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.805
336,8,6,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.794
337,8,7,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.807
338,8,8,0.877,gem,1695878806.0600555,gem,True,1,15000,128,0.876
339,8,9,0.868,gem,1695878806.0600555,gem,True,1,15000,128,0.852
340,8,10,0.855,gem,1695878806.0600555,gem,True,1,15000,128,0.848
341,9,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.403
342,9,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.511
343,9,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.558
344,9,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.614
345,9,4,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.613
346,9,5,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.62
347,9,6,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.651
348,9,7,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.662
349,9,8,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.664
350,9,9,0.781,gem,1695878806.0600555,gem,True,1,15000,128,0.789
351,9,10,0.775,gem,1695878806.0600555,gem,True,1,15000,128,0.771
352,10,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.532
353,10,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.59
354,10,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.679
355,10,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.687
356,10,4,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.691
357,10,5,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.734
358,10,6,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.741
